ID,NAME,DATE,Regions,Crop_Type,LATITUDE,LONGITUDE,ELEVATION,PRCP_In,TAVG_F,TMAX_F,TMIN_F,Max_WS_Mph,Avg_WS_Mph,TSR_MJ/MM,Avg_TSR_MJ/MM,Max_RH_Prct,Min_RH_Prct,Avg_DewP_F,Total_Eva_In,Avg_Tot_Evap_in,Avg_4inST_F,Avg_8inST_F,HTDD Heating degree days,CLDD cooling degree day,Nrate_lbac,Nrate_kgha,Yield_buac,Yield_Mgha
360,Urbana,2004,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,225,252,219.14,13.7465062
361,Urbana,2005,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,0,0,114.173,7.162084227
362,Urbana,2005,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,45,50.4,127.909,8.023760953
363,Urbana,2005,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,90,100.8,126.37,7.927230846
364,Urbana,2005,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,135,151.2,141.329,8.865583238
365,Urbana,2005,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,180,201.6,134.787,8.455201504
366,Urbana,2005,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,225,252,147.096,9.227381698
367,Urbana,2006,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,0,0,131.47,8.247165333
368,Urbana,2006,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,45,50.4,161.14,10.10855733
369,Urbana,2006,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,90,100.8,185.97,11.66599035
370,Urbana,2006,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,135,151.2,178.64,11.2059901
371,Urbana,2006,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,180,201.6,188.88,11.84859784
372,Urbana,2006,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,225,252,171.97,10.78776813
373,Urbana,2007,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,0,0,140.67,8.824455302
374,Urbana,2007,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,45,50.4,177.61,11.14129962
375,Urbana,2007,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,90,100.8,202.24,12.6862807
376,Urbana,2007,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,135,151.2,212.2,13.31144946
377,Urbana,2007,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,180,201.6,215.02,13.48816032
378,Urbana,2007,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,225,252,213.78,13.41065721
