ID,NAME,DATE,Regions,Crop_Type,LATITUDE,LONGITUDE,ELEVATION,Map_unit_code,Soil pH,SOM,ECE,AWC,HC,PRCP_In,TAVG_F,TMAX_F,TMIN_F,Max_WS_Mph,Avg_WS_Mph,TSR_MJ/MM,Avg_TSR_MJ/MM,Max_RH_Prct,Min_RH_Prct,Avg_DewP_F,Total_Eva_In,Avg_Tot_Evap_in,Avg_4inST_F,Avg_8inST_F,HTDD Heating degree days,CLDD cooling degree day,Nrate_lbac,Nrate_kgha,Yield_buac,Yield_Mgha
319,PERRY,2007,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,0,0,36.21,2.271325756
320,PERRY,2007,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,45,50.4,71.15,4.463282178
321,PERRY,2007,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,90,100.8,113.21,7.101446062
322,PERRY,2007,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,135,151.2,145.61,9.133950262
323,PERRY,2007,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,180,201.6,142.41,8.933339213
324,PERRY,2007,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,225,252,135.43,8.49552191
325,Urbana,1999,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,0,0,85.2,5.344609547
326,Urbana,1999,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,45,50.4,114.9,7.207695269
327,Urbana,1999,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,90,100.8,144.6,9.070780991
328,Urbana,1999,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,135,151.2,178.2,11.17851433
329,Urbana,1999,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,180,201.6,197,12.35784132
330,Urbana,1999,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,225,252,210.8,13.22351752
331,Urbana,2000,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,0,0,58.97,3.699197476
332,Urbana,2000,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,45,50.4,80.67,5.060441927
333,Urbana,2000,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,90,100.8,103.34,6.482534631
334,Urbana,2000,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,135,151.2,108.1,6.781130188
335,Urbana,2000,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,180,201.6,110.31,6.919763839
336,Urbana,2000,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,225,252,119.28,7.482453366
337,Urbana,2001,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,0,0,87.83,5.509809421
338,Urbana,2001,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,45,50.4,120.56,7.562669556
339,Urbana,2001,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,90,100.8,140.22,8.796069943
340,Urbana,2001,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,135,151.2,168.7,10.58287579
341,Urbana,2001,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,180,201.6,163.1,10.2315869
342,Urbana,2001,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,225,252,169.18,10.61260989
343,Urbana,2002,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,0,0,62.26,3.905542762
344,Urbana,2002,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,45,50.4,118.96,7.462407205
345,Urbana,2002,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,90,100.8,137.59,8.6312049
346,Urbana,2002,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,135,151.2,154.83,9.712653622
347,Urbana,2002,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,180,201.6,155.7,9.766942479
348,Urbana,2002,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,225,252,155.78,9.772166425
349,Urbana,2003,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,0,0,84.67,5.311415193
350,Urbana,2003,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,45,50.4,134.25,8.421818228
351,Urbana,2003,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,90,100.8,166.66,10.45466582
352,Urbana,2003,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,135,151.2,202.54,12.70526758
353,Urbana,2003,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,180,201.6,193.24,12.12207081
354,Urbana,2003,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,225,252,204.82,12.84840026
355,Urbana,2004,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,0,0,72.41,4.542244219
356,Urbana,2004,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,45,50.4,104.63,6.563221968
357,Urbana,2004,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,90,100.8,164.27,10.30458643
358,Urbana,2004,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,135,151.2,193.16,12.11708051
359,Urbana,2004,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,180,201.6,198.9,12.47716769
360,Urbana,2004,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,225,252,214.1,13.43034328
361,Urbana,2005,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,0,0,74.91,4.699388559
362,Urbana,2005,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,45,50.4,92.43,5.798137727
363,Urbana,2005,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,90,100.8,107.66,6.753230096
364,Urbana,2005,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,135,151.2,114.3,7.170242799
365,Urbana,2005,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,180,201.6,116.99,7.339048594
366,Urbana,2005,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.816666667,69.1,80.5,57.68333333,28.16666667,3.333333333,617.2816667,20.13333333,98.05,20.96666667,57.75,5.465,0.178333333,74.41666667,72.81666667,84.16666667,209.3333333,225,252,120.13,7.535646932
367,Urbana,2006,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,0,0,103.01,6.461708218
368,Urbana,2006,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,45,50.4,148.4,9.309030135
369,Urbana,2006,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,90,100.8,182.64,11.45711465
370,Urbana,2006,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,135,151.2,187.54,11.76461789
371,Urbana,2006,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,180,201.6,180.82,11.34280462
372,Urbana,2006,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,3.45,66.56666667,76.98333333,56.13333333,24.31666667,3.616666667,565.6533333,18.44833333,97.15,30.45,50.615,4.941666667,0.161666667,69.06666667,70.35,121.6666667,169,225,252,185.46,11.63421757
373,Urbana,2007,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,0,0,90.73,5.691695517
374,Urbana,2007,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,45,50.4,154.65,9.701015216
375,Urbana,2007,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,90,100.8,184.35,11.5645871
376,Urbana,2007,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,135,151.2,204.37,12.81994304
377,Urbana,2007,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,180,201.6,208.71,13.09234875
378,Urbana,2007,Nothern/Central Illinois,Corn_Corn,40.08408,-88.24039,220.1,7,6.45,2.0175,0.5,0.225,9.17,2.93,70.55,81.96666667,59.05,26.81666667,3.266666667,633.78,20.67833333,95.78333333,23.06666667,57.65,5.676666667,0.185,73.26666667,73.01666667,49.83333333,218.5,225,252,219.96,13.79831396
